countyName,geometry,countyFIPS,stateName,population,2020-10-25,case_rate_100k
Caroline,"POLYGON ((-77.51761599999999 38.10542, -77.37029699999999 38.246576, -77.32669199999999 38.245136, -77.22975699999999 38.245208, -77.21430000000001 38.197029, -77.11599699999999 38.149931, -77.17010000000001 38.079543, -77.07265799999999 37.994739, -77.070115 37.96477, -77.16707599999999 37.96409, -77.18141799999999 37.891654, -77.241044 37.909908, -77.345215 37.789175, -77.397317 37.777289, -77.48416999999999 37.88336899999999, -77.642518 37.990688, -77.51761599999999 38.10542))",51033,VA,30725.0,413.0,1344.1822620016274
Douglas,"POLYGON ((-120.316594 47.471273, -120.199048 47.68227599999999, -120.209395 47.748356, -119.992679 47.78315, -119.870595 47.960455, -119.89535 48.050044, -119.774593 48.10421299999999, -119.669707 48.075232, -119.693712 48.032056, -119.652468 48.000221, -119.517571 48.062615, -119.436257 48.076688, -119.343523 48.049432, -119.298585 48.115485, -119.25685 48.102027, -119.150983 48.146067, -119.05697 48.136974, -119.00319 48.043263, -118.950782 48.018884, -118.982234 47.962025, -119.103873 47.961763, -119.125904 47.91730099999999, -119.212225 47.887708, -119.21241 47.800695, -119.298649 47.728328, -119.320304 47.626797, -119.405196 47.61263599999999, -119.532889 47.527756, -119.533123 47.441207, -119.87576 47.437492, -119.918915 47.364475, -120.004704 47.319994, -120.007074 47.220133, -120.075969 47.225898, -120.09446 47.262159, -120.086308 47.338942, -120.260288 47.383892, -120.28653 47.393111, -120.293175 47.40076699999999, -120.296404 47.413141, -120.308482 47.432348, -120.311883 47.445248, -120.317984 47.456948, -120.316594 47.471273))",53017,WA,43429.0,1232.0,2836.8141103870685
Brown,"POLYGON ((-86.381395 39.339752, -86.251684 39.341672, -86.085601 39.344189, -86.07903 39.079641, -86.08027199999999 39.05027, -86.318133 39.04881, -86.37006599999999 39.048375, -86.381395 39.339752))",18013,IN,15092.0,146.0,967.3999469917837
Clarke,"POLYGON ((-94.014189 41.156762, -93.89881299999999 41.15661, -93.78919599999999 41.162035, -93.55755599999999 41.161271, -93.55654 40.898295, -94.014803 40.897031, -94.014189 41.156762))",19039,IA,9395.0,349.0,3714.741883980841
Hocking,"POLYGON ((-82.740729 39.46835, -82.73151799999999 39.554445, -82.620088 39.563987, -82.61754599999999 39.608605, -82.496123 39.602849, -82.490329 39.661704, -82.37453099999999 39.654959, -82.37989 39.59673799999999, -82.261954 39.590592, -82.263566 39.562137, -82.159161 39.556574, -82.167379 39.466307, -82.28041 39.47290599999999, -82.28966299999999 39.384195, -82.51447899999999 39.395767, -82.74859099999999 39.368165, -82.740729 39.46835))",39073,OH,28264.0,205.0,725.3042739881121
Baker,"POLYGON ((-82.459581 30.584264, -82.41898411217849 30.5809166697315, -82.21860699999999 30.564395, -82.229427 30.520814, -82.200965 30.474427, -82.210318 30.424577, -82.180043 30.36861, -82.143306 30.363378, -82.09470899999999 30.360766, -82.05098298168089 30.3683677759449, -82.04923599999999 30.273432, -82.04941099999999 30.186933, -82.049425 30.143136, -82.142578 30.143117, -82.458364 30.136449, -82.45835199999999 30.164595, -82.45979243541369 30.5842765283062, -82.459581 30.584264))",12003,FL,29210.0,1750.0,5991.098938719617
Fremont,"POLYGON ((-95.88869699999999 40.736292, -95.83415599999999 40.783016, -95.83424381671441 40.7837843870431, -95.841309 40.845604, -95.81070899999999 40.886681, -95.8187272785699 40.8979480664065, -95.79515599999999 40.901625, -95.384964 40.90155, -95.37061799999999 40.728241, -95.37392505339869 40.5803323779415, -95.533182 40.582249, -95.76564499999999 40.585208, -95.748626 40.603355, -95.781909 40.653272, -95.84603399999999 40.682605, -95.88869699999999 40.736292))",19071,IA,6960.0,201.0,2887.9310344827586
Levy,"POLYGON ((-83.1659218115864 29.2890918426466, -83.06052799999999 29.349457, -82.984371 29.471004, -82.93732899999999 29.591196, -82.85651799999999 29.584243, -82.77291 29.584879, -82.75645799999999 29.562467, -82.656301 29.564811, -82.557565 29.537606, -82.556766 29.480055, -82.40661999999999 29.485048, -82.405478 29.361097, -82.40323699999999 29.215623, -82.53485999999999 29.21468, -82.535591 29.044855, -82.61265299999999 29.009271, -82.71203899999999 29.030834, -82.7555738086957 29.0009301182604, -82.759378 29.006619, -82.759704 29.054192, -82.82365899999999 29.098902, -82.79887599999999 29.114504, -82.827073 29.158425, -82.92710699999999 29.168907, -82.996144 29.178074, -83.01624799999999 29.125371, -83.053207 29.130839, -83.078986 29.196944, -83.07473399999999 29.247975, -83.107477 29.268889, -83.1659218115864 29.2890918426466))",12075,FL,41503.0,1120.0,2698.6001011975036
Belmont,"POLYGON ((-81.234053 39.95127, -81.22592399999999 40.170075, -81.19588899999999 40.172138, -81.089702 40.166998, -80.882892 40.159495, -80.76626899999999 40.155111, -80.7025753036226 40.1571413980097, -80.70599399999999 40.151591, -80.73680399999999 40.080072, -80.7382184399836 40.0335432260784, -80.74012599999999 39.970793, -80.76447899999999 39.95025, -80.803394 39.918762, -80.82343810478589 39.8500320873964, -81.23731599999999 39.867828, -81.234053 39.95127))",39013,OH,67006.0,801.0,1195.415335940065
Cedar,"POLYGON ((-91.366221 41.860069, -91.365877 41.94741, -90.898484 41.946245, -90.89837299999999 41.771392, -90.89985299999999 41.597133, -91.36644799999999 41.598373, -91.366221 41.860069))",19031,IA,18627.0,455.0,2442.6907177752723
Richmond,"POLYGON ((-80.07536499999999 35.143081, -79.85126799999999 35.183855, -79.61430399999999 35.163679, -79.575931 35.069904, -79.45875099999999 35.043639, -79.57342299999999 34.99221, -79.56185599999999 34.91035, -79.61404499999999 34.815309, -79.6929463837093 34.80496230692319, -79.92468425313641 34.8078290197515, -79.849536 34.900006, -79.877197 35.03531, -79.92397199999999 35.11543, -79.992941 35.08559, -80.07536499999999 35.143081))",37153,NC,44829.0,1388.0,3096.2100426063485
Volusia,"POLYGON ((-81.680903 29.32443, -81.445886 29.380142, -81.43399199999999 29.398552, -81.42103999999999 29.39968, -81.41728999999999 29.261156, -81.150081 29.265957, -81.15588099999999 29.410954, -81.10296735174539 29.426996650452, -81.046678 29.307856, -80.96617599999999 29.14796, -80.907275 29.064262, -80.787021 28.875266, -80.7275056700737 28.7911928713227, -80.967895 28.790197, -80.964466 28.612992, -80.98725 28.612997, -81.06111 28.750001, -81.067829 28.813325, -81.181433 28.783277, -81.22600299999999 28.83263, -81.32047299999999 28.83453, -81.36694 28.879227, -81.35455399999999 28.984375, -81.502055 29.097802, -81.531262 29.176621, -81.61234 29.202943, -81.64191599999999 29.276766, -81.680903 29.32443))",12127,FL,553284.0,12453.0,2250.742837313206
Franklin,"POLYGON ((-78.54481199999999 36.080846, -78.49661399999999 36.175199, -78.42188 36.164309, -78.37814 36.235065, -78.30696499999999 36.266191, -78.133399 36.246383, -78.108277 36.209876, -78.006551 36.202633, -78.255973 35.81812, -78.28431599999999 35.874578, -78.42686399999999 35.975012, -78.546414 36.021826, -78.54481199999999 36.080846))",37069,NC,69685.0,1412.0,2026.2610317858937
Toombs,"POLYGON ((-82.438987 32.29318, -82.40912999999999 32.353738, -82.40911799999999 32.35383, -82.354603 32.292475, -82.232788 32.318838, -82.18192599999999 32.165945, -82.225042 31.913074, -82.407245 31.949488, -82.43153099999999 31.966182, -82.483131 31.968961, -82.438987 32.29318))",13279,GA,26830.0,1473.0,5490.122996645546
Pettis,"POLYGON ((-93.51102999999999 38.55621, -93.49311 38.899016, -93.49727799999999 38.92843, -93.496377 38.942837, -93.05045299999999 38.928244, -93.059974 38.693077, -93.067291 38.529995, -93.290454 38.535388, -93.29185099999999 38.506321, -93.512743 38.512476, -93.51102999999999 38.55621))",29159,MO,42339.0,1607.0,3795.5549257186044
Hancock,"POLYGON ((-86.9777414251102 37.9256992083727, -86.927747 37.934956, -86.875874 37.97077, -86.81365994128529 37.9960344951416, -86.810913 37.99715, -86.77999299999999 37.956522, -86.722247 37.892648, -86.65837399999999 37.869376, -86.6467030578591 37.8649089758978, -86.67787299999999 37.792848, -86.625168 37.66209, -86.63893499999999 37.661877, -86.82342899999999 37.737754, -86.854035 37.840811, -86.912531 37.837481, -86.915542 37.903988, -86.987296 37.897213, -86.9777414251102 37.9256992083727))",21091,KY,8722.0,133.0,1524.8796147672551
Adair,"POLYGON ((-85.526881 37.10945, -85.380258 37.168314, -85.35277099999999 37.192432, -85.312291 37.246405, -85.192542 37.272139, -85.16517399999999 37.310396, -85.05689799999999 37.257041, -85.04331599999999 37.186028, -85.20583099999999 36.996862, -85.23202599999999 36.925069, -85.45183 36.938138, -85.44533699999999 36.957226, -85.50362899999999 37.00768, -85.526881 37.10945))",21001,KY,19202.0,491.0,2557.025309863556
Meagher,"POLYGON ((-111.658132 46.91342299999999, -111.539214 46.913371, -111.539373 47.000559, -111.285268 47.001026, -111.158386 47.011771, -111.158559 47.088301, -111.080918 47.088033, -111.104792 47.029036, -110.913035 46.980559, -110.856038 46.921347, -110.752715 46.890184, -110.751586 46.844531, -110.652877 46.823626, -110.466812 46.678795, -110.328511 46.673178, -110.273337 46.71050899999999, -110.281971 46.220605, -110.281916 46.184397, -110.409271 46.192065, -110.783833 46.192699, -111.061956 46.192834, -111.075133 46.250799, -111.126849 46.273105, -111.057065 46.403128, -111.125122 46.439755, -111.246519 46.438109, -111.257378 46.498485, -111.344946 46.54593999999999, -111.330729 46.633765, -111.411196 46.639976, -111.455397 46.74253299999999, -111.498095 46.762502, -111.639502 46.832134, -111.658132 46.91342299999999))",30059,MT,1862.0,66.0,3544.575725026853
Livingston,"POLYGON ((-78.06061699999999 42.53281399999999, -77.956334 42.667322, -77.95496399999999 42.862754, -77.95553 42.905861, -77.90983199999999 42.987762, -77.73095699999999 42.988372, -77.759052 42.940462, -77.580377 42.943963, -77.61166999999999 42.763169, -77.598815 42.671965, -77.486875 42.670279, -77.490889 42.577288, -77.65991699999999 42.580409, -77.661315 42.535067, -77.72061699999999 42.535066, -77.72296399999999 42.471216, -77.840231 42.474576, -77.840694 42.517771, -78.03826099999999 42.521522, -78.06061699999999 42.53281399999999))",36051,NY,62914.0,280.0,445.0519757128779
Charles City,"POLYGON ((-77.24966499999999 37.38200000000001, -77.22426899999999 37.380221, -77.177324 37.4906, -77.09581399999999 37.440292, -76.904116 37.403821, -76.904471 37.377665, -76.874437 37.365427, -76.883156 37.223057, -76.92156899999999 37.22534, -76.97243899999999 37.248501, -76.996003 37.300979, -77.06926899999999 37.269742, -77.12469399999999 37.302923, -77.270675 37.320756, -77.24966499999999 37.38200000000001))",51036,VA,6963.0,99.0,1421.8009478672986
Lee,"POLYGON ((-80.479857 34.168696, -80.437359 34.284502, -80.288692 34.364139, -80.24322599999999 34.324455, -80.17722499999999 34.366203, -80.11272699999999 34.197018, -80.158582 34.161623, -80.069878 34.086191, -80.02593 34.073226, -80.00059399999999 34.047877, -80.180426 33.952083, -80.22834399999999 33.995178, -80.321721 34.080356, -80.481318 34.112622, -80.479857 34.168696))",45061,SC,16828.0,781.0,4641.0743998098405
Calhoun,"POLYGON ((-81.058521 33.747053, -81.01232999999999 33.88008, -80.91731 33.813735, -80.78485999999999 33.761008, -80.62010699999999 33.743237, -80.62753099999999 33.731212, -80.53408499999999 33.643911, -80.540514 33.629032, -80.496273 33.558481, -80.552272 33.565414, -80.616575 33.466006, -80.807631 33.604081, -80.93979 33.608798, -80.98420999999999 33.644797, -81.04285399999999 33.707131, -80.92496799999999 33.756803, -81.014003 33.781241, -81.058521 33.747053))",45017,SC,14553.0,514.0,3531.9178176321034
Gillespie,"POLYGON ((-99.303996 30.499832, -98.964232 30.498482, -98.59166999999999 30.499875, -98.587897 30.138954, -98.920147 30.13829, -99.30098799999999 30.134298, -99.30171799999999 30.286653, -99.303996 30.499832))",48171,TX,26988.0,359.0,1330.220838891359
Navarro,"POLYGON ((-96.896209 32.073977, -96.383082 32.328851, -96.19696499999999 32.206942, -96.146523 32.211715, -96.10536399999999 32.075337, -96.05477999999999 32.012526, -96.496713 31.796191, -96.71911399999999 31.814887, -96.896209 32.073977))",48349,TX,50113.0,1417.0,2827.6096022988045
Nacogdoches,"POLYGON ((-94.93753199999999 31.845555, -94.452416 31.844281, -94.43394499999999 31.824547, -94.399091 31.653596, -94.311042 31.589252, -94.30062199999999 31.526458, -94.33118999999999 31.362966, -94.33977299999999 31.24082, -94.324461 31.230165, -94.326616 31.224754, -94.396017 31.302356, -94.449422 31.321337, -94.495874 31.405728, -94.53135999999999 31.39854, -94.54512099999999 31.431855, -94.728679 31.457226, -94.86585699999999 31.526916, -94.92421899999999 31.579487, -94.978128 31.793294, -94.93753199999999 31.845555))",48347,TX,65204.0,1781.0,2731.4275197840625
Karnes,"POLYGON ((-98.190991 28.882333, -97.995302 29.026104, -97.728443 29.221748, -97.61313199999999 29.109765, -97.75511 29.007113, -97.57463899999999 28.8133, -97.77852999999999 28.668027, -97.91510599999999 28.719648, -98.005252 28.690239, -98.098315 28.786949, -98.190991 28.882333))",48255,TX,15601.0,949.0,6082.943401064034
Tooele,"POLYGON ((-114.046386 40.097896, -114.046372817373 40.1169358330122, -114.046178 40.398313, -114.045577 40.495801, -114.043505 40.726292, -114.042145146235 40.9998965772633, -112.799359 40.999939, -112.493515 41.076888, -112.260216 40.769093, -112.201816 40.706404, -112.196393 40.62934, -112.175337 40.603981, -112.172862 40.467065, -112.212254 40.459114, -112.175533 40.335837, -112.179693 40.23224, -112.146856 40.177817, -112.1798 40.011656, -112.269882 39.938947, -112.332296 39.952789, -112.341988 39.904458, -113.248498 39.904714, -114.047268153077 39.9060981137562, -114.046386 40.097896))",49045,UT,72259.0,1367.0,1891.8058650133548
Kane,"POLYGON ((-112.901162 37.543486, -112.68375 37.543692, -112.38192 37.542868, -111.84317 37.535744, -111.250719 37.539974, -110.646394 37.541063, -110.671897 37.477491, -110.745999 37.452691, -110.699197 37.430691, -110.736098 37.345192, -110.777799 37.322992, -110.869804 37.348691, -110.837202 37.299292, -110.873704 37.286992, -110.899517 37.176153, -110.958333 37.124438, -111.05767 37.099395, -111.178349 37.102613, -111.247488 37.021604, -111.268784 37.0542, -111.314856 37.012133, -111.412783987873 37.001477687156, -112.35769 37.001025, -112.538571 37.000744128882, -112.545094 37.000734, -112.829501944372 37.0003864013144, -112.899190897616 37.0003012286284, -112.900993 37.500021, -112.901162 37.543486))",49025,UT,7886.0,97.0,1230.0278975399442
Petersburg,"POLYGON ((-77.447408 37.223066, -77.416501 37.233208, -77.41542 37.233796, -77.41355899999999 37.233949, -77.41311899999999 37.234257, -77.40987699999999 37.233723, -77.409183 37.234272, -77.408023 37.234552, -77.406415 37.235645, -77.405034 37.2361, -77.403671 37.237346, -77.385773 37.238192, -77.376785 37.24484899999999, -77.32976699999999 37.197495, -77.399203 37.17085, -77.42346999999999 37.165095, -77.447408 37.223066))",51730,VA,31346.0,912.0,2909.4621323294837
Wood,"POLYGON ((-81.752754 39.184676, -81.7214681391725 39.2109608092037, -81.71162799999999 39.219228, -81.678331 39.273755, -81.613896 39.275339, -81.565247 39.27617499999999, -81.559647 39.330774, -81.50318899999999 39.373242, -81.456143 39.409274, -81.412706 39.394618, -81.393794 39.351706, -81.3703898088263 39.3487006724034, -81.36363799999999 39.320502, -81.23947699999999 39.268328, -81.25932399999999 39.267131, -81.298017 39.185572, -81.42490599999999 39.135679, -81.581447 39.026179, -81.72067699999999 39.084228, -81.7502668434263 39.1040311930998, -81.742953 39.106578, -81.7522970367401 39.1810347474059, -81.752754 39.184676))",54107,WV,83518.0,533.0,638.1857803108312
Adams,"POLYGON ((-119.368662 46.912562, -118.982652 46.911344, -118.979777 47.261709, -117.96093 47.260568, -117.959335 46.914811, -118.015567 46.784873, -118.210243 46.738833, -118.77232 46.73539, -119.369429 46.737695, -119.368662 46.912562))",53001,WA,19983.0,913.0,4568.883551018365
Logan,"POLYGON ((-82.190658 37.974778, -81.988776 38.024884, -81.932507 38.025356, -81.980248 37.9865, -81.785641 37.936404, -81.72213599999999 37.809507, -81.60753199999999 37.788709, -81.762137 37.756308, -81.701734 37.701409, -81.802937 37.660508, -81.930238 37.682011, -81.993444 37.640607, -82.08264799999999 37.701565, -82.11241099999999 37.854039, -82.190658 37.974778))",54045,WV,32019.0,744.0,2323.62035041694
LaSalle,"POLYGON ((-89.16714999999999 41.628657, -88.93867899999999 41.628316, -88.81823299999999 41.631351, -88.71244399999999 41.630491, -88.60223999999999 41.631389, -88.595961 41.45712899999999, -88.58623999999999 41.108293, -88.930881 41.10590000000001, -88.93138999999999 40.92774, -89.04771799999999 40.925749, -89.047394 41.104786, -89.16223699999999 41.104008, -89.16370499999999 41.310187, -89.166561 41.585289, -89.16714999999999 41.628657))",17099,IL,108669.0,2408.0,2215.903339498845
Fayette,"POLYGON ((-85.30158399999999 39.787579, -85.22111799999999 39.788449, -85.18508899999999 39.715515, -85.03457499999999 39.714764, -85.03608699999999 39.526213, -85.29810999999999 39.525476, -85.30158399999999 39.787579))",18041,IN,23102.0,858.0,3713.964158947277
Lewis,"POLYGON ((-75.84056 43.883976, -75.758157 43.878785, -75.60366999999999 43.971363, -75.54289799999999 43.967795, -75.484528 44.074172, -75.545886 44.102978, -75.446124 44.217655, -75.170159 44.096959, -75.11015999999999 43.615229, -75.5335 43.419756, -75.756213 43.470388, -75.774553 43.68888399999999, -75.786759 43.78832, -75.850534 43.791886, -75.84056 43.883976))",36049,NY,26296.0,108.0,410.70885305749925
